Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
3.7108,3710.8,15.00002388,3.1543,3154.3,3.45975E-05
3.711,3711,15.00002335,3.1545,3154.5,3.64198E-05
3.7113,3711.3,15.00002388,3.1547,3154.7,3.45842E-05
3.7115,3711.5,15.00002335,3.1549,3154.9,3.63726E-05
3.7117,3711.7,15.00002389,3.1551,3155.1,3.46121E-05
3.712,3712,15.00002335,3.1553,3155.3,3.6369E-05
3.7122,3712.2,15.00002388,3.1555,3155.5,3.45733E-05
3.7125,3712.5,15.00002336,3.1557,3155.7,3.63678E-05
3.7127,3712.7,15.00002387,3.156,3156,3.45951E-05
3.713,3713,15.00002335,3.1562,3156.2,3.63738E-05
3.7132,3713.2,15.00002387,3.1564,3156.4,3.46012E-05
3.7135,3713.5,15.00002334,3.1566,3156.6,3.6352E-05
3.7137,3713.7,15.00002387,3.1568,3156.8,3.45661E-05
3.7139,3713.9,15.00002334,3.157,3157,3.63496E-05
3.7142,3714.2,15.00002387,3.1572,3157.2,3.45443E-05
3.7144,3714.4,15.00002335,3.1574,3157.4,3.63569E-05
3.7147,3714.7,15.00002386,3.1576,3157.6,3.456E-05
3.7149,3714.9,15.00002336,3.1578,3157.8,3.63411E-05
3.7152,3715.2,15.00002386,3.158,3158,3.45854E-05
3.7154,3715.4,15.00002333,3.1582,3158.2,3.63557E-05
3.7156,3715.6,15.00002385,3.1584,3158.4,3.45479E-05
3.7159,3715.9,15.00002334,3.1586,3158.6,3.63375E-05
3.7161,3716.1,15.00002386,3.1589,3158.9,3.45588E-05
3.7164,3716.4,15.00002333,3.1591,3159.1,3.63363E-05
3.7166,3716.6,15.00002386,3.1593,3159.3,3.45479E-05
3.7169,3716.9,15.00002334,3.1595,3159.5,3.63303E-05
3.7171,3717.1,15.00002385,3.1597,3159.7,3.45685E-05
3.7173,3717.3,15.00002335,3.1599,3159.9,3.63169E-05
3.7176,3717.6,15.00002384,3.1601,3160.1,3.45431E-05
3.7178,3717.8,15.00002335,3.1603,3160.3,3.6329E-05
3.7181,3718.1,15.00002385,3.1605,3160.5,3.45358E-05
3.7183,3718.3,15.00002333,3.1607,3160.7,3.63109E-05
3.7186,3718.6,15.00002385,3.1609,3160.9,3.45298E-05
3.7188,3718.8,15.00002334,3.1611,3161.1,3.6329E-05
3.719,3719,15.00002385,3.1613,3161.3,3.45201E-05
3.7193,3719.3,15.00002334,3.1615,3161.5,3.62855E-05
3.7195,3719.5,15.00002384,3.1617,3161.7,3.45128E-05
3.7198,3719.8,15.00002334,3.162,3162,3.62976E-05
3.72,3720,15.00002384,3.1622,3162.2,3.45044E-05
3.7203,3720.3,15.00002335,3.1624,3162.4,3.62915E-05
3.7205,3720.5,15.00002384,3.1626,3162.6,3.45225E-05
3.7207,3720.7,15.00002333,3.1628,3162.8,3.62903E-05
3.721,3721,15.00002385,3.163,3163,3.45153E-05
3.7212,3721.2,15.00002333,3.1632,3163.2,3.62915E-05
3.7215,3721.5,15.00002385,3.1634,3163.4,3.4508E-05
3.7217,3721.7,15.00002334,3.1636,3163.6,3.63109E-05
3.722,3722,15.00002384,3.1638,3163.8,3.4531E-05
3.7222,3722.2,15.00002332,3.164,3164,3.62843E-05
3.7225,3722.5,15.00002384,3.1642,3164.2,3.45019E-05
3.7227,3722.7,15.00002333,3.1644,3164.4,3.62831E-05
3.7229,3722.9,15.00002382,3.1646,3164.6,3.45068E-05
3.7232,3723.2,15.00002333,3.1648,3164.8,3.62613E-05
3.7234,3723.4,15.00002384,3.1651,3165.1,3.4514E-05
3.7237,3723.7,15.00002332,3.1653,3165.3,3.62988E-05
3.7239,3723.9,15.00002386,3.1655,3165.5,3.45068E-05
3.7242,3724.2,15.00002334,3.1657,3165.7,3.62722E-05
3.7244,3724.4,15.00002383,3.1659,3165.9,3.45007E-05
3.7246,3724.6,15.00002332,3.1661,3166.1,3.62371E-05
3.7249,3724.9,15.00002382,3.1663,3166.3,3.44644E-05
3.7251,3725.1,15.00002332,3.1665,3166.5,3.62661E-05
3.7254,3725.4,15.00002382,3.1667,3166.7,3.44693E-05
3.7256,3725.6,15.00002332,3.1669,3166.9,3.6231E-05
3.7259,3725.9,15.00002383,3.1671,3167.1,3.44995E-05
3.7261,3726.1,15.00002332,3.1673,3167.3,3.62395E-05
3.7263,3726.3,15.00002382,3.1675,3167.5,3.44669E-05
3.7266,3726.6,15.00002332,3.1677,3167.7,3.62456E-05
3.7268,3726.8,15.00002382,3.168,3168,3.44814E-05
3.7271,3727.1,15.00002333,3.1682,3168.2,3.62322E-05
3.7273,3727.3,15.00002381,3.1684,3168.4,3.44729E-05
3.7276,3727.6,15.00002332,3.1686,3168.6,3.62129E-05
3.7278,3727.8,15.00002382,3.1688,3168.8,3.44499E-05
3.728,3728,15.00002332,3.169,3169,3.62177E-05
3.7283,3728.3,15.00002382,3.1692,3169.2,3.44463E-05
3.7285,3728.5,15.00002332,3.1694,3169.4,3.62407E-05
3.7288,3728.8,15.00002381,3.1696,3169.6,3.44548E-05
3.729,3729,15.00002332,3.1698,3169.8,3.62117E-05
3.7293,3729.3,15.00002381,3.17,3170,3.44765E-05
3.7295,3729.5,15.00002332,3.1702,3170.2,3.62177E-05
3.7298,3729.8,15.00002381,3.1704,3170.4,3.44185E-05
3.73,3730,15.00002331,3.1706,3170.6,3.62129E-05
3.7302,3730.2,15.00002381,3.1708,3170.8,3.44535E-05
3.7305,3730.5,15.00002333,3.1711,3171.1,3.62189E-05
3.7307,3730.7,15.0000238,3.1713,3171.3,3.44342E-05
3.731,3731,15.0000233,3.1715,3171.5,3.61984E-05
3.7312,3731.2,15.00002381,3.1717,3171.7,3.44306E-05
3.7315,3731.5,15.00002331,3.1719,3171.9,3.61972E-05
3.7317,3731.7,15.0000238,3.1721,3172.1,3.44209E-05
3.7319,3731.9,15.0000233,3.1723,3172.3,3.61875E-05
3.7322,3732.2,15.0000238,3.1725,3172.5,3.44172E-05
3.7324,3732.4,15.0000233,3.1727,3172.7,3.61996E-05
3.7327,3732.7,15.0000238,3.1729,3172.9,3.44051E-05
3.7329,3732.9,15.00002332,3.1731,3173.1,0.000036179
3.7332,3733.2,15.00002379,3.1733,3173.3,3.44245E-05
3.7334,3733.4,15.0000233,3.1735,3173.5,3.61693E-05
3.7336,3733.6,15.0000238,3.1737,3173.7,3.44185E-05
3.7339,3733.9,15.0000233,3.1739,3173.9,3.61548E-05
3.7341,3734.1,15.00002379,3.1742,3174.2,3.43894E-05
3.7344,3734.4,15.0000233,3.1744,3174.4,3.61427E-05
3.7346,3734.6,15.00002378,3.1746,3174.6,3.4416E-05
3.7349,3734.9,15.00002331,3.1748,3174.8,3.61705E-05
3.7351,3735.1,15.00002379,3.175,3175,3.43943E-05
3.7353,3735.3,15.00002332,3.1752,3175.2,3.61548E-05
3.7356,3735.6,15.00002379,3.1754,3175.4,3.441E-05
3.7358,3735.8,15.0000233,3.1756,3175.6,3.6173E-05
3.7361,3736.1,15.00002379,3.1758,3175.8,3.4393E-05
3.7363,3736.3,15.00002329,3.176,3176,3.61488E-05
3.7366,3736.6,15.00002379,3.1762,3176.2,3.43676E-05
3.7368,3736.8,15.00002329,3.1764,3176.4,3.61354E-05
3.737,3737,15.00002378,3.1766,3176.6,3.43906E-05
3.7373,3737.3,15.00002329,3.1768,3176.8,3.61088E-05
3.7375,3737.5,15.00002378,3.177,3177,3.43761E-05
3.7378,3737.8,15.00002329,3.1773,3177.3,3.6104E-05
3.738,3738,15.00002378,3.1775,3177.5,3.43628E-05
3.7383,3738.3,15.00002329,3.1777,3177.7,3.615E-05
3.7385,3738.5,15.00002376,3.1779,3177.9,3.43749E-05
3.7388,3738.8,15.0000233,3.1781,3178.1,3.61149E-05
3.739,3739,15.00002378,3.1783,3178.3,3.43713E-05
3.7392,3739.2,15.00002329,3.1785,3178.5,3.60822E-05
3.7395,3739.5,15.00002378,3.1787,3178.7,3.43471E-05
3.7397,3739.7,15.00002329,3.1789,3178.9,3.60737E-05
3.74,3740,15.00002376,3.1791,3179.1,3.43567E-05
3.7402,3740.2,15.0000233,3.1793,3179.3,3.60774E-05
3.7405,3740.5,15.00002377,3.1795,3179.5,3.43495E-05
3.7407,3740.7,15.0000233,3.1797,3179.7,3.60762E-05
3.7409,3740.9,15.00002376,3.1799,3179.9,3.43809E-05
3.7412,3741.2,15.00002328,3.1802,3180.2,3.61209E-05
3.7414,3741.4,15.00002376,3.1804,3180.4,3.4341E-05
3.7417,3741.7,15.0000233,3.1806,3180.6,3.60919E-05
3.7419,3741.9,15.00002376,3.1808,3180.8,3.43035E-05
3.7422,3742.2,15.00002329,3.181,3181,3.60774E-05
3.7424,3742.4,15.00002377,3.1812,3181.2,3.43277E-05
3.7426,3742.6,15.00002328,3.1814,3181.4,3.60798E-05
3.7429,3742.9,15.00002376,3.1816,3181.6,3.43495E-05
3.7431,3743.1,15.00002328,3.1818,3181.8,3.60604E-05
3.7434,3743.4,15.00002374,3.182,3182,3.43289E-05
3.7436,3743.6,15.00002328,3.1822,3182.2,3.60604E-05
3.7439,3743.9,15.00002376,3.1824,3182.4,3.43289E-05
3.7441,3744.1,15.0000233,3.1826,3182.6,3.60749E-05
3.7443,3744.3,15.00002375,3.1828,3182.8,3.4295E-05
3.7446,3744.6,15.00002329,3.183,3183,3.60495E-05
3.7448,3744.8,15.00002375,3.1833,3183.3,3.43023E-05
3.7451,3745.1,15.00002329,3.1835,3183.5,3.60604E-05
3.7453,3745.3,15.00002376,3.1837,3183.7,3.43023E-05
3.7456,3745.6,15.00002328,3.1839,3183.9,3.60253E-05
3.7458,3745.8,15.00002376,3.1841,3184.1,3.43192E-05
3.746,3746,15.00002328,3.1843,3184.3,3.60483E-05
3.7463,3746.3,15.00002374,3.1845,3184.5,3.43253E-05
3.7465,3746.5,15.00002328,3.1847,3184.7,3.60241E-05
3.7468,3746.8,15.00002375,3.1849,3184.9,3.43217E-05
3.747,3747,15.00002326,3.1851,3185.1,3.60362E-05
3.7473,3747.3,15.00002375,3.1853,3185.3,3.42926E-05
3.7475,3747.5,15.00002327,3.1855,3185.5,3.60169E-05
3.7478,3747.8,15.00002374,3.1857,3185.7,3.43047E-05
3.748,3748,15.00002327,3.1859,3185.9,3.60241E-05
3.7482,3748.2,15.00002374,3.1861,3186.1,3.42914E-05
3.7485,3748.5,15.00002327,3.1864,3186.4,3.59951E-05
3.7487,3748.7,15.00002374,3.1866,3186.6,3.4272E-05
3.749,3749,15.00002327,3.1868,3186.8,3.60084E-05
3.7492,3749.2,15.00002375,3.187,3187,3.43035E-05
3.7495,3749.5,15.00002327,3.1872,3187.2,3.60023E-05
3.7497,3749.7,15.00002374,3.1874,3187.4,3.42793E-05
3.7499,3749.9,15.00002327,3.1876,3187.6,3.60011E-05
3.7502,3750.2,15.00002375,3.1878,3187.8,3.42599E-05
3.7504,3750.4,15.00002326,3.188,3188,3.6006E-05
3.7507,3750.7,15.00002375,3.1882,3188.2,3.42817E-05
3.7509,3750.9,15.00002327,3.1884,3188.4,3.59818E-05
3.7512,3751.2,15.00002373,3.1886,3188.6,3.42781E-05
3.7514,3751.4,15.00002328,3.1888,3188.8,3.59902E-05
3.7516,3751.6,15.00002374,3.189,3189,3.42624E-05
3.7519,3751.9,15.00002328,3.1893,3189.3,3.59769E-05
3.7521,3752.1,15.00002373,3.1895,3189.5,3.42866E-05
3.7524,3752.4,15.00002327,3.1897,3189.7,3.59939E-05
3.7526,3752.6,15.00002372,3.1899,3189.9,3.42733E-05
3.7529,3752.9,15.00002327,3.1901,3190.1,3.59721E-05
3.7531,3753.1,15.00002374,3.1903,3190.3,3.42539E-05
3.7533,3753.3,15.00002326,3.1905,3190.5,3.59552E-05
3.7536,3753.6,15.00002372,3.1907,3190.7,3.42684E-05
3.7538,3753.8,15.00002326,3.1909,3190.9,3.59636E-05
3.7541,3754.1,15.00002371,3.1911,3191.1,3.42503E-05
3.7543,3754.3,15.00002328,3.1913,3191.3,3.59334E-05
3.7546,3754.6,15.00002373,3.1915,3191.5,3.42575E-05
3.7548,3754.8,15.00002325,3.1917,3191.7,3.59431E-05
3.7551,3755.1,15.00002373,3.1919,3191.9,3.42478E-05
3.7553,3755.3,15.00002327,3.1921,3192.1,3.59346E-05
3.7555,3755.5,15.00002372,3.1924,3192.4,3.42273E-05
3.7558,3755.8,15.00002324,3.1926,3192.6,3.59491E-05
3.756,3756,15.00002373,3.1928,3192.8,3.42394E-05
3.7563,3756.3,15.00002327,3.193,3193,3.59612E-05
3.7565,3756.5,15.00002372,3.1932,3193.2,3.42442E-05
3.7568,3756.8,15.00002326,3.1934,3193.4,3.59297E-05
3.757,3757,15.00002372,3.1936,3193.6,3.42164E-05
3.7572,3757.2,15.00002327,3.1938,3193.8,3.59213E-05
3.7575,3757.5,15.00002371,3.194,3194,3.42007E-05
3.7577,3757.7,15.00002326,3.1942,3194.2,3.59189E-05
3.758,3758,15.00002371,3.1944,3194.4,3.42164E-05
3.7582,3758.2,15.00002326,3.1946,3194.6,3.59189E-05
3.7585,3758.5,15.00002371,3.1948,3194.8,3.42164E-05
3.7587,3758.7,15.00002326,3.195,3195,3.59273E-05
3.7589,3758.9,15.00002371,3.1952,3195.2,3.42067E-05
3.7592,3759.2,15.00002325,3.1955,3195.5,3.59249E-05
3.7594,3759.4,15.00002371,3.1957,3195.7,3.42019E-05
3.7597,3759.7,15.00002325,3.1959,3195.9,3.59164E-05
3.7599,3759.9,15.00002372,3.1961,3196.1,3.41861E-05
3.7602,3760.2,15.00002324,3.1963,3196.3,3.59116E-05
3.7604,3760.4,15.0000237,3.1965,3196.5,3.42043E-05
3.7606,3760.6,15.00002324,3.1967,3196.7,3.58947E-05
3.7609,3760.9,15.00002371,3.1969,3196.9,3.42067E-05
3.7611,3761.1,15.00002325,3.1971,3197.1,3.58717E-05
3.7614,3761.4,15.00002371,3.1973,3197.3,3.41873E-05
3.7616,3761.6,15.00002325,3.1975,3197.5,3.58813E-05
3.7619,3761.9,15.00002369,3.1977,3197.7,3.41656E-05
3.7621,3762.1,15.00002323,3.1979,3197.9,3.58995E-05
3.7623,3762.3,15.00002368,3.1981,3198.1,3.41873E-05
3.7626,3762.6,15.00002325,3.1983,3198.3,3.58898E-05
3.7628,3762.8,15.00002369,3.1986,3198.6,3.41861E-05
3.7631,3763.1,15.00002324,3.1988,3198.8,3.58959E-05
3.7633,3763.3,15.00002371,3.199,3199,3.41813E-05
3.7636,3763.6,15.00002323,3.1992,3199.2,3.58632E-05
3.7638,3763.8,15.00002369,3.1994,3199.4,3.41813E-05
3.7641,3764.1,15.00002325,3.1996,3199.6,3.58656E-05
3.7643,3764.3,15.00002369,3.1998,3199.8,3.4197E-05
3.7645,3764.5,15.00002324,3.2,3200,3.58523E-05
3.7648,3764.8,15.00002368,3.2002,3200.2,3.41886E-05
3.765,3765,15.00002324,3.2004,3200.4,3.5868E-05
3.7653,3765.3,15.0000237,3.2006,3200.6,3.41631E-05
3.7655,3765.5,15.00002324,3.2008,3200.8,3.58535E-05
3.7658,3765.8,15.00002368,3.201,3201,3.4168E-05
3.766,3766,15.00002323,3.2012,3201.2,3.5862E-05
3.7662,3766.2,15.00002368,3.2015,3201.5,3.41644E-05
3.7665,3766.5,15.00002323,3.2017,3201.7,3.58705E-05
3.7667,3766.7,15.0000237,3.2019,3201.9,3.41644E-05
3.767,3767,15.00002324,3.2021,3202.1,3.58426E-05
3.7672,3767.2,15.00002367,3.2023,3202.3,3.41547E-05
3.7675,3767.5,15.00002323,3.2025,3202.5,3.5839E-05
3.7677,3767.7,15.00002369,3.2027,3202.7,3.41547E-05
3.7679,3767.9,15.00002323,3.2029,3202.9,3.5839E-05
3.7682,3768.2,15.00002367,3.2031,3203.1,3.41426E-05
3.7684,3768.4,15.00002324,3.2033,3203.3,3.58281E-05
3.7687,3768.7,15.00002367,3.2035,3203.5,3.41305E-05
3.7689,3768.9,15.00002323,3.2037,3203.7,3.58257E-05
3.7692,3769.2,15.00002367,3.2039,3203.9,3.41341E-05
3.7694,3769.4,15.00002322,3.2041,3204.1,3.58269E-05
3.7696,3769.6,15.00002368,3.2043,3204.3,3.41389E-05
3.7699,3769.9,15.00002322,3.2046,3204.6,3.58257E-05
3.7701,3770.1,15.00002367,3.2048,3204.8,3.41462E-05
3.7704,3770.4,15.00002323,3.205,3205,3.58124E-05
3.7706,3770.6,15.00002367,3.2052,3205.2,3.41014E-05
3.7709,3770.9,15.00002324,3.2054,3205.4,3.58003E-05
3.7711,3771.1,15.00002367,3.2056,3205.6,3.41523E-05
3.7714,3771.4,15.00002323,3.2058,3205.8,3.57894E-05
3.7716,3771.6,15.00002366,3.206,3206,3.41075E-05
3.7718,3771.8,15.00002323,3.2062,3206.2,3.57906E-05
3.7721,3772.1,15.00002367,3.2064,3206.4,3.41075E-05
3.7723,3772.3,15.00002321,3.2066,3206.6,3.58015E-05
3.7726,3772.6,15.00002366,3.2068,3206.8,3.41244E-05
3.7728,3772.8,15.00002323,3.207,3207,3.57737E-05
3.7731,3773.1,15.00002367,3.2072,3207.2,3.40809E-05
3.7733,3773.3,15.00002321,3.2074,3207.4,3.57906E-05
3.7735,3773.5,15.00002368,3.2077,3207.7,3.40978E-05
3.7738,3773.8,15.00002323,3.2079,3207.9,3.57616E-05
3.774,3774,15.00002365,3.2081,3208.1,3.40857E-05
3.7743,3774.3,15.00002321,3.2083,3208.3,3.57386E-05
3.7745,3774.5,15.00002366,3.2085,3208.5,3.41014E-05
3.7748,3774.8,15.00002322,3.2087,3208.7,3.57531E-05
3.775,3775,15.00002367,3.2089,3208.9,3.40942E-05
3.7752,3775.2,15.00002322,3.2091,3209.1,3.57422E-05
3.7755,3775.5,15.00002364,3.2093,3209.3,3.40748E-05
3.7757,3775.7,15.00002322,3.2095,3209.5,3.57567E-05
3.776,3776,15.00002365,3.2097,3209.7,3.40881E-05
3.7762,3776.2,15.00002321,3.2099,3209.9,3.57325E-05
3.7765,3776.5,15.00002366,3.2101,3210.1,3.4053E-05
3.7767,3776.7,15.0000232,3.2103,3210.3,3.57446E-05
3.7769,3776.9,15.00002363,3.2106,3210.6,3.40869E-05
3.7772,3777.2,15.00002322,3.2108,3210.8,3.57301E-05
3.7774,3777.4,15.00002366,3.211,3211,3.40833E-05
3.7777,3777.7,15.00002321,3.2112,3211.2,3.57519E-05
3.7779,3777.9,15.00002366,3.2114,3211.4,3.40905E-05
3.7782,3778.2,15.00002323,3.2116,3211.6,3.57507E-05
3.7784,3778.4,15.00002364,3.2118,3211.8,3.40555E-05
3.7786,3778.6,15.0000232,3.212,3212,3.57482E-05
3.7789,3778.9,15.00002366,3.2122,3212.2,3.40458E-05
3.7791,3779.1,15.00002322,3.2124,3212.4,3.57071E-05
3.7794,3779.4,15.00002364,3.2126,3212.6,3.40216E-05
3.7796,3779.6,15.00002321,3.2128,3212.8,3.57156E-05
3.7799,3779.9,15.00002366,3.213,3213,3.40518E-05
3.7801,3780.1,15.00002321,3.2132,3213.2,3.56902E-05
3.7804,3780.4,15.00002365,3.2134,3213.4,3.40446E-05
3.7806,3780.6,15.0000232,3.2137,3213.7,3.56962E-05
3.7808,3780.8,15.00002364,3.2139,3213.9,3.40446E-05
3.7811,3781.1,15.00002322,3.2141,3214.1,3.56998E-05
3.7813,3781.3,15.00002364,3.2143,3214.3,3.40131E-05
3.7816,3781.6,15.0000232,3.2145,3214.5,3.57047E-05
3.7818,3781.8,15.00002365,3.2147,3214.7,3.4047E-05
3.7821,3782.1,15.00002321,3.2149,3214.9,3.5689E-05
3.7823,3782.3,15.00002364,3.2151,3215.1,3.40276E-05
3.7825,3782.5,15.00002321,3.2153,3215.3,3.56817E-05
3.7828,3782.8,15.00002363,3.2155,3215.5,3.40204E-05
3.783,3783,15.00002319,3.2157,3215.7,3.56648E-05
3.7833,3783.3,15.00002365,3.2159,3215.9,3.40228E-05
3.7835,3783.5,15.0000232,3.2161,3216.1,3.56635E-05
3.7838,3783.8,15.00002362,3.2163,3216.3,3.40071E-05
3.784,3784,15.00002321,3.2165,3216.5,3.5666E-05
3.7842,3784.2,15.00002364,3.2168,3216.8,3.40204E-05
3.7845,3784.5,15.0000232,3.217,3217,3.56635E-05
3.7847,3784.7,15.00002363,3.2172,3217.2,3.40204E-05
3.785,3785,15.00002319,3.2174,3217.4,3.56853E-05
3.7852,3785.2,15.00002362,3.2176,3217.6,3.40288E-05
3.7855,3785.5,15.0000232,3.2178,3217.8,3.5672E-05
3.7857,3785.7,15.00002362,3.218,3218,3.40046E-05
3.7859,3785.9,15.0000232,3.2182,3218.2,3.56454E-05
3.7862,3786.2,15.00002363,3.2184,3218.4,3.40046E-05
3.7864,3786.4,15.0000232,3.2186,3218.6,3.56732E-05
3.7867,3786.7,15.00002363,3.2188,3218.8,3.39829E-05
3.7869,3786.9,15.0000232,3.219,3219,3.56381E-05
3.7872,3787.2,15.00002363,3.2192,3219.2,3.40071E-05
3.7874,3787.4,15.0000232,3.2194,3219.4,3.5643E-05
3.7877,3787.7,15.00002362,3.2197,3219.7,3.39913E-05
3.7879,3787.9,15.0000232,3.2199,3219.9,3.56442E-05
3.7881,3788.1,15.00002362,3.2201,3220.1,3.39804E-05
3.7884,3788.4,15.0000232,3.2203,3220.3,3.56442E-05
3.7886,3788.6,15.00002361,3.2205,3220.5,3.39792E-05
3.7889,3788.9,15.00002319,3.2207,3220.7,3.56357E-05
3.7891,3789.1,15.00002362,3.2209,3220.9,3.39744E-05
3.7894,3789.4,15.00002319,3.2211,3221.1,3.56212E-05
3.7896,3789.6,15.00002362,3.2213,3221.3,3.39708E-05
3.7898,3789.8,15.0000232,3.2215,3221.5,3.56272E-05
3.7901,3790.1,15.00002361,3.2217,3221.7,3.39526E-05
3.7903,3790.3,15.0000232,3.2219,3221.9,3.55982E-05
3.7906,3790.6,15.00002362,3.2221,3222.1,3.39599E-05
3.7908,3790.8,15.0000232,3.2223,3222.3,3.56151E-05
3.7911,3791.1,15.00002362,3.2225,3222.5,3.39756E-05
3.7913,3791.3,15.00002319,3.2228,3222.8,3.55801E-05
3.7915,3791.5,15.0000236,3.223,3223,3.39647E-05
3.7918,3791.8,15.0000232,3.2232,3223.2,3.55909E-05
3.792,3792,15.00002359,3.2234,3223.4,3.39695E-05
3.7923,3792.3,15.00002319,3.2236,3223.6,3.56285E-05
3.7925,3792.5,15.00002361,3.2238,3223.8,3.3949E-05
3.7928,3792.8,15.00002319,3.224,3224,3.55813E-05
3.793,3793,15.0000236,3.2242,3224.2,3.39393E-05
3.7932,3793.2,15.00002318,3.2244,3224.4,0.000035574
3.7935,3793.5,15.00002359,3.2246,3224.6,3.3949E-05
3.7937,3793.7,15.00002318,3.2248,3224.8,3.55619E-05
3.794,3794,15.00002361,3.225,3225,3.39466E-05
3.7942,3794.2,15.00002319,3.2252,3225.2,3.55837E-05
3.7945,3794.5,15.00002361,3.2254,3225.4,3.39151E-05
3.7947,3794.7,15.00002318,3.2256,3225.6,3.55837E-05
3.7949,3794.9,15.00002359,3.2259,3225.9,3.39417E-05
3.7952,3795.2,15.00002318,3.2261,3226.1,3.55643E-05
3.7954,3795.4,15.0000236,3.2263,3226.3,3.39369E-05
3.7957,3795.7,15.00002319,3.2265,3226.5,3.5551E-05
3.7959,3795.9,15.00002359,3.2267,3226.7,3.3932E-05
3.7962,3796.2,15.00002319,3.2269,3226.9,3.55764E-05
3.7964,3796.4,15.00002358,3.2271,3227.1,3.39248E-05
3.7967,3796.7,15.00002318,3.2273,3227.3,3.55752E-05
3.7969,3796.9,15.00002359,3.2275,3227.5,3.39272E-05
3.7971,3797.1,15.00002318,3.2277,3227.7,3.55716E-05
3.7974,3797.4,15.00002358,3.2279,3227.9,3.39211E-05
3.7976,3797.6,15.00002316,3.2281,3228.1,3.5551E-05
3.7979,3797.9,15.00002359,3.2283,3228.3,3.39066E-05
3.7981,3798.1,15.00002319,3.2285,3228.5,3.55329E-05
3.7984,3798.4,15.00002358,3.2287,3228.7,3.38861E-05
3.7986,3798.6,15.00002317,3.229,3229,3.55244E-05
3.7988,3798.8,15.0000236,3.2292,3229.2,3.39151E-05
3.7991,3799.1,15.00002317,3.2294,3229.4,3.55256E-05
3.7993,3799.3,15.00002359,3.2296,3229.6,3.39078E-05
3.7996,3799.6,15.00002317,3.2298,3229.8,3.55341E-05
3.7998,3799.8,15.00002357,3.23,3230,3.38848E-05
3.8001,3800.1,15.00002317,3.2302,3230.2,3.55268E-05
3.8003,3800.3,15.00002358,3.2304,3230.4,3.38776E-05
3.8005,3800.5,15.00002319,3.2306,3230.6,3.55147E-05
3.8008,3800.8,15.00002357,3.2308,3230.8,3.38897E-05
3.801,3801,15.00002316,3.231,3231,3.55183E-05
3.8013,3801.3,15.00002358,3.2312,3231.2,3.38715E-05
3.8015,3801.5,15.00002317,3.2314,3231.4,3.55559E-05
3.8018,3801.8,15.00002358,3.2316,3231.6,3.38606E-05
3.802,3802,15.00002318,3.2319,3231.9,3.54881E-05
3.8022,3802.2,15.00002357,3.2321,3232.1,3.39127E-05
3.8025,3802.5,15.00002318,3.2323,3232.3,3.54966E-05
3.8027,3802.7,15.00002357,3.2325,3232.5,3.38776E-05
3.803,3803,15.00002316,3.2327,3232.7,3.55075E-05
3.8032,3803.2,15.00002359,3.2329,3232.9,3.38957E-05
3.8035,3803.5,15.00002316,3.2331,3233.1,3.5522E-05
3.8037,3803.7,15.00002358,3.2333,3233.3,3.39006E-05
3.804,3804,15.00002316,3.2335,3233.5,3.5505E-05
3.8042,3804.2,15.00002357,3.2337,3233.7,3.38764E-05
3.8044,3804.4,15.00002317,3.2339,3233.9,3.54954E-05
3.8047,3804.7,15.00002357,3.2341,3234.1,3.38413E-05
3.8049,3804.9,15.00002317,3.2343,3234.3,3.54929E-05
3.8052,3805.2,15.00002357,3.2345,3234.5,3.38558E-05
3.8054,3805.4,15.00002316,3.2347,3234.7,3.54663E-05
3.8057,3805.7,15.00002357,3.235,3235,3.38848E-05
3.8059,3805.9,15.00002316,3.2352,3235.2,3.54845E-05
3.8061,3806.1,15.00002357,3.2354,3235.4,3.38679E-05
3.8064,3806.4,15.00002315,3.2356,3235.6,3.54566E-05
3.8066,3806.6,15.00002357,3.2358,3235.8,3.38449E-05
3.8069,3806.9,15.00002317,3.236,3236,3.54651E-05
3.8071,3807.1,15.00002357,3.2362,3236.2,3.38727E-05
3.8074,3807.4,15.00002315,3.2364,3236.4,3.54445E-05
3.8076,3807.6,15.00002356,3.2366,3236.6,3.38171E-05
3.8078,3807.8,15.00002316,3.2368,3236.8,3.54518E-05
3.8081,3808.1,15.00002356,3.237,3237,3.38437E-05
3.8083,3808.3,15.00002316,3.2372,3237.2,3.54409E-05
3.8086,3808.6,15.00002356,3.2374,3237.4,3.38304E-05
3.8088,3808.8,15.00002315,3.2376,3237.6,3.54542E-05
3.8091,3809.1,15.00002355,3.2378,3237.8,3.38413E-05
3.8093,3809.3,15.00002317,3.2381,3238.1,3.5424E-05
3.8095,3809.5,15.00002357,3.2383,3238.3,3.38243E-05
3.8098,3809.8,15.00002315,3.2385,3238.5,3.54324E-05
3.81,3810,15.00002354,3.2387,3238.7,3.38243E-05
3.8103,3810.3,15.00002316,3.2389,3238.9,3.54119E-05
3.8105,3810.5,15.00002356,3.2391,3239.1,3.38159E-05
3.8108,3810.8,15.00002316,3.2393,3239.3,3.54131E-05
3.811,3811,15.00002355,3.2395,3239.5,3.38243E-05
3.8112,3811.2,15.00002315,3.2397,3239.7,3.54022E-05
3.8115,3811.5,15.00002355,3.2399,3239.9,3.38207E-05
3.8117,3811.7,15.00002314,3.2401,3240.1,3.54022E-05
3.812,3812,15.00002355,3.2403,3240.3,3.38147E-05
