Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
3.4256,3425.6,20.00002843,3.4256,3425.6,0.000023223
3.4258,3425.8,20.00002914,3.4258,3425.8,0.000023108
3.426,3426,20.00002844,3.426,3426,0.000023216
3.4262,3426.2,20.00002909,3.4262,3426.2,0.000023126
3.4264,3426.4,20.00002844,3.4264,3426.4,0.00002322
3.4267,3426.7,20.00002913,3.4267,3426.7,0.000023129
3.4269,3426.9,20.00002843,3.4269,3426.9,0.00002322
3.4271,3427.1,20.00002912,3.4271,3427.1,0.000023127
3.4273,3427.3,20.00002843,3.4273,3427.3,0.000023221
3.4275,3427.5,20.00002912,3.4275,3427.5,0.000023113
3.4277,3427.7,20.00002841,3.4277,3427.7,0.000023203
3.4279,3427.9,20.00002912,3.4279,3427.9,0.000023126
3.4281,3428.1,20.00002841,3.4281,3428.1,0.000023213
3.4283,3428.3,20.0000291,3.4283,3428.3,0.00002312
3.4285,3428.5,20.00002843,3.4285,3428.5,0.000023206
3.4287,3428.7,20.00002911,3.4287,3428.7,0.000023111
3.4289,3428.9,20.00002843,3.4289,3428.9,0.000023204
3.4291,3429.1,20.00002913,3.4291,3429.1,0.000023119
3.4293,3429.3,20.00002841,3.4293,3429.3,0.000023193
3.4296,3429.6,20.0000291,3.4296,3429.6,0.00002311
3.4298,3429.8,20.00002841,3.4298,3429.8,0.000023196
3.43,3430,20.00002909,3.43,3430,0.000023111
3.4302,3430.2,20.00002843,3.4302,3430.2,0.000023211
3.4304,3430.4,20.00002911,3.4304,3430.4,0.000023105
3.4306,3430.6,20.00002841,3.4306,3430.6,0.000023186
3.4308,3430.8,20.00002907,3.4308,3430.8,0.000023098
3.431,3431,20.00002844,3.431,3431,0.000023188
3.4312,3431.2,20.00002912,3.4312,3431.2,0.000023103
3.4314,3431.4,20.00002842,3.4314,3431.4,0.000023196
3.4316,3431.6,20.00002908,3.4316,3431.6,0.000023084
3.4318,3431.8,20.0000284,3.4318,3431.8,0.000023191
3.432,3432,20.00002909,3.432,3432,0.000023099
3.4322,3432.2,20.00002842,3.4322,3432.2,0.000023201
3.4324,3432.4,20.00002907,3.4324,3432.4,0.000023118
3.4327,3432.7,20.0000284,3.4327,3432.7,0.000023186
3.4329,3432.9,20.00002908,3.4329,3432.9,0.000023101
3.4331,3433.1,20.00002838,3.4331,3433.1,0.000023182
3.4333,3433.3,20.00002908,3.4333,3433.3,0.000023085
3.4335,3433.5,20.0000284,3.4335,3433.5,0.000023184
3.4337,3433.7,20.00002908,3.4337,3433.7,0.000023096
3.4339,3433.9,20.00002839,3.4339,3433.9,0.000023181
3.4341,3434.1,20.00002909,3.4341,3434.1,0.000023079
3.4343,3434.3,20.00002841,3.4343,3434.3,0.0000232
3.4345,3434.5,20.00002906,3.4345,3434.5,0.000023076
3.4347,3434.7,20.00002838,3.4347,3434.7,0.000023167
3.4349,3434.9,20.00002907,3.4349,3434.9,0.000023085
3.4351,3435.1,20.00002841,3.4351,3435.1,0.000023188
3.4353,3435.3,20.00002908,3.4353,3435.3,0.000023094
3.4355,3435.5,20.00002839,3.4355,3435.5,0.000023164
3.4358,3435.8,20.00002907,3.4358,3435.8,0.000023076
3.436,3436,20.00002836,3.436,3436,0.000023159
3.4362,3436.2,20.00002907,3.4362,3436.2,0.000023097
3.4364,3436.4,20.0000284,3.4364,3436.4,0.000023187
3.4366,3436.6,20.00002904,3.4366,3436.6,0.000023098
3.4368,3436.8,20.00002837,3.4368,3436.8,0.000023165
3.437,3437,20.00002904,3.437,3437,0.000023085
3.4372,3437.2,20.00002837,3.4372,3437.2,0.000023159
3.4374,3437.4,20.00002905,3.4374,3437.4,0.000023079
3.4376,3437.6,20.00002838,3.4376,3437.6,0.000023164
3.4378,3437.8,20.00002902,3.4378,3437.8,0.000023092
3.438,3438,20.00002837,3.438,3438,0.000023153
3.4382,3438.2,20.00002904,3.4382,3438.2,0.00002306
3.4384,3438.4,20.00002836,3.4384,3438.4,0.00002316
3.4387,3438.7,20.00002903,3.4387,3438.7,0.00002308
3.4389,3438.9,20.00002836,3.4389,3438.9,0.000023154
3.4391,3439.1,20.00002904,3.4391,3439.1,0.000023075
3.4393,3439.3,20.00002834,3.4393,3439.3,0.000023145
3.4395,3439.5,20.00002904,3.4395,3439.5,0.000023062
3.4397,3439.7,20.00002838,3.4397,3439.7,0.000023146
3.4399,3439.9,20.00002904,3.4399,3439.9,0.000023057
3.4401,3440.1,20.00002835,3.4401,3440.1,0.000023129
3.4403,3440.3,20.00002902,3.4403,3440.3,0.000023081
3.4405,3440.5,20.00002836,3.4405,3440.5,0.000023135
3.4407,3440.7,20.00002903,3.4407,3440.7,0.000023055
3.4409,3440.9,20.00002834,3.4409,3440.9,0.000023144
3.4411,3441.1,20.00002902,3.4411,3441.1,0.000023069
3.4413,3441.3,20.00002837,3.4413,3441.3,0.000023149
3.4415,3441.5,20.00002902,3.4415,3441.5,0.000023045
3.4418,3441.8,20.00002836,3.4418,3441.8,0.000023146
3.442,3442,20.000029,3.442,3442,0.000023072
3.4422,3442.2,20.00002834,3.4422,3442.2,0.000023147
3.4424,3442.4,20.00002903,3.4424,3442.4,0.000023056
3.4426,3442.6,20.00002833,3.4426,3442.6,0.000023117
3.4428,3442.8,20.00002899,3.4428,3442.8,0.000023056
3.443,3443,20.00002834,3.443,3443,0.00002313
3.4432,3443.2,20.00002901,3.4432,3443.2,0.000023062
3.4434,3443.4,20.00002836,3.4434,3443.4,0.000023121
3.4436,3443.6,20.00002904,3.4436,3443.6,0.000023067
3.4438,3443.8,20.00002832,3.4438,3443.8,0.000023151
3.444,3444,20.00002902,3.444,3444,0.00002305
3.4442,3444.2,20.00002832,3.4442,3444.2,0.00002314
3.4444,3444.4,20.00002902,3.4444,3444.4,0.00002303
3.4446,3444.6,20.00002832,3.4446,3444.6,0.000023121
3.4449,3444.9,20.00002899,3.4449,3444.9,0.000023041
3.4451,3445.1,20.00002833,3.4451,3445.1,0.000023104
3.4453,3445.3,20.00002898,3.4453,3445.3,0.000023031
3.4455,3445.5,20.00002832,3.4455,3445.5,0.000023107
3.4457,3445.7,20.00002899,3.4457,3445.7,0.000023042
3.4459,3445.9,20.00002832,3.4459,3445.9,0.000023139
3.4461,3446.1,20.00002899,3.4461,3446.1,0.000023019
3.4463,3446.3,20.00002832,3.4463,3446.3,0.000023092
3.4465,3446.5,20.000029,3.4465,3446.5,0.000023037
3.4467,3446.7,20.00002833,3.4467,3446.7,0.000023109
3.4469,3446.9,20.00002898,3.4469,3446.9,0.000023034
3.4471,3447.1,20.00002834,3.4471,3447.1,0.000023106
3.4473,3447.3,20.00002899,3.4473,3447.3,0.000023018
3.4475,3447.5,20.00002835,3.4475,3447.5,0.000023097
3.4477,3447.7,20.00002899,3.4477,3447.7,0.00002303
3.448,3448,20.00002833,3.448,3448,0.000023135
3.4482,3448.2,20.00002899,3.4482,3448.2,0.000023023
3.4484,3448.4,20.00002832,3.4484,3448.4,0.000023102
3.4486,3448.6,20.00002897,3.4486,3448.6,0.000023027
3.4488,3448.8,20.00002832,3.4488,3448.8,0.000023102
3.449,3449,20.00002898,3.449,3449,0.000023012
3.4492,3449.2,20.00002832,3.4492,3449.2,0.000023101
3.4494,3449.4,20.00002897,3.4494,3449.4,0.000023016
3.4496,3449.6,20.00002833,3.4496,3449.6,0.000023108
3.4498,3449.8,20.00002896,3.4498,3449.8,0.000023016
3.45,3450,20.00002834,3.45,3450,0.000023097
3.4502,3450.2,20.00002896,3.4502,3450.2,0.000023011
3.4504,3450.4,20.00002832,3.4504,3450.4,0.000023092
3.4506,3450.6,20.00002896,3.4506,3450.6,0.000023009
3.4509,3450.9,20.0000283,3.4509,3450.9,0.0000231
3.4511,3451.1,20.00002897,3.4511,3451.1,0.000023015
3.4513,3451.3,20.00002829,3.4513,3451.3,0.0000231
3.4515,3451.5,20.00002895,3.4515,3451.5,0.000022992
3.4517,3451.7,20.0000283,3.4517,3451.7,0.000023095
3.4519,3451.9,20.00002896,3.4519,3451.9,0.000023001
3.4521,3452.1,20.00002831,3.4521,3452.1,0.000023085
3.4523,3452.3,20.00002897,3.4523,3452.3,0.000022984
3.4525,3452.5,20.00002827,3.4525,3452.5,0.000023062
3.4527,3452.7,20.00002895,3.4527,3452.7,0.000022993
3.4529,3452.9,20.00002831,3.4529,3452.9,0.000023092
3.4531,3453.1,20.00002895,3.4531,3453.1,0.000022988
3.4533,3453.3,20.00002829,3.4533,3453.3,0.00002309
3.4535,3453.5,20.00002895,3.4535,3453.5,0.000022997
3.4537,3453.7,20.00002828,3.4537,3453.7,0.000023087
3.454,3454,20.00002892,3.454,3454,0.000023011
3.4542,3454.2,20.00002828,3.4542,3454.2,0.000023081
3.4544,3454.4,20.00002895,3.4544,3454.4,0.000023001
3.4546,3454.6,20.00002829,3.4546,3454.6,0.000023074
3.4548,3454.8,20.00002895,3.4548,3454.8,0.000022983
3.455,3455,20.00002829,3.455,3455,0.000023082
3.4552,3455.2,20.00002893,3.4552,3455.2,0.000022987
3.4554,3455.4,20.00002827,3.4554,3455.4,0.000023075
3.4556,3455.6,20.00002892,3.4556,3455.6,0.000022985
3.4558,3455.8,20.00002826,3.4558,3455.8,0.000023071
3.456,3456,20.00002892,3.456,3456,0.000022992
3.4562,3456.2,20.00002828,3.4562,3456.2,0.000023068
3.4564,3456.4,20.00002891,3.4564,3456.4,0.000022998
3.4566,3456.6,20.00002823,3.4566,3456.6,0.000023044
3.4568,3456.8,20.00002892,3.4568,3456.8,0.000022962
3.4571,3457.1,20.00002827,3.4571,3457.1,0.00002306
3.4573,3457.3,20.00002894,3.4573,3457.3,0.000022979
3.4575,3457.5,20.00002825,3.4575,3457.5,0.00002307
3.4577,3457.7,20.00002892,3.4577,3457.7,0.000022977
3.4579,3457.9,20.00002827,3.4579,3457.9,0.000023044
3.4581,3458.1,20.00002891,3.4581,3458.1,0.00002297
3.4583,3458.3,20.00002828,3.4583,3458.3,0.000023065
3.4585,3458.5,20.00002891,3.4585,3458.5,0.000022979
3.4587,3458.7,20.00002828,3.4587,3458.7,0.000023043
3.4589,3458.9,20.00002894,3.4589,3458.9,0.00002298
3.4591,3459.1,20.00002824,3.4591,3459.1,0.00002303
3.4593,3459.3,20.00002888,3.4593,3459.3,0.000022957
3.4595,3459.5,20.00002822,3.4595,3459.5,0.000023032
3.4597,3459.7,20.00002892,3.4597,3459.7,0.000022957
3.46,3460,20.00002828,3.46,3460,0.000023041
3.4602,3460.2,20.00002889,3.4602,3460.2,0.000022983
3.4604,3460.4,20.00002827,3.4604,3460.4,0.000023061
3.4606,3460.6,20.00002891,3.4606,3460.6,0.000022961
3.4608,3460.8,20.00002827,3.4608,3460.8,0.000023047
3.461,3461,20.0000289,3.461,3461,0.000022955
3.4612,3461.2,20.00002826,3.4612,3461.2,0.00002303
3.4614,3461.4,20.00002889,3.4614,3461.4,0.000022943
3.4616,3461.6,20.00002824,3.4616,3461.6,0.000023045
3.4618,3461.8,20.00002891,3.4618,3461.8,0.000022955
3.462,3462,20.00002825,3.462,3462,0.000023028
3.4622,3462.2,20.00002889,3.4622,3462.2,0.000022954
3.4624,3462.4,20.00002825,3.4624,3462.4,0.000023041
3.4626,3462.6,20.00002888,3.4626,3462.6,0.000022962
3.4628,3462.8,20.00002825,3.4628,3462.8,0.000023032
3.4631,3463.1,20.00002889,3.4631,3463.1,0.000022943
3.4633,3463.3,20.00002823,3.4633,3463.3,0.000023024
3.4635,3463.5,20.00002889,3.4635,3463.5,0.000022952
3.4637,3463.7,20.00002824,3.4637,3463.7,0.000023039
3.4639,3463.9,20.00002887,3.4639,3463.9,0.000022951
3.4641,3464.1,20.00002823,3.4641,3464.1,0.000023028
3.4643,3464.3,20.00002887,3.4643,3464.3,0.000022916
3.4645,3464.5,20.00002821,3.4645,3464.5,0.000023029
3.4647,3464.7,20.00002886,3.4647,3464.7,0.000022938
3.4649,3464.9,20.00002821,3.4649,3464.9,0.000023026
3.4651,3465.1,20.00002887,3.4651,3465.1,0.000022937
3.4653,3465.3,20.00002823,3.4653,3465.3,0.000023035
3.4655,3465.5,20.00002885,3.4655,3465.5,0.000022963
3.4657,3465.7,20.00002823,3.4657,3465.7,0.000023029
3.4659,3465.9,20.00002885,3.4659,3465.9,0.000022935
3.4662,3466.2,20.00002822,3.4662,3466.2,0.000023033
3.4664,3466.4,20.00002885,3.4664,3466.4,0.000022928
3.4666,3466.6,20.00002823,3.4666,3466.6,0.000023041
3.4668,3466.8,20.00002886,3.4668,3466.8,0.000022952
3.467,3467,20.00002822,3.467,3467,0.000023013
3.4672,3467.2,20.00002884,3.4672,3467.2,0.000022936
3.4674,3467.4,20.00002824,3.4674,3467.4,0.000023015
3.4676,3467.6,20.00002887,3.4676,3467.6,0.000022931
3.4678,3467.8,20.0000282,3.4678,3467.8,0.000023023
3.468,3468,20.00002885,3.468,3468,0.000022938
3.4682,3468.2,20.00002821,3.4682,3468.2,0.000023018
3.4684,3468.4,20.00002885,3.4684,3468.4,0.000022921
3.4686,3468.6,20.0000282,3.4686,3468.6,0.000022994
3.4688,3468.8,20.00002884,3.4688,3468.8,0.000022919
3.469,3469,20.00002819,3.469,3469,0.000023
3.4693,3469.3,20.00002885,3.4693,3469.3,0.000022939
3.4695,3469.5,20.00002819,3.4695,3469.5,0.000023
3.4697,3469.7,20.00002885,3.4697,3469.7,0.000022933
3.4699,3469.9,20.00002817,3.4699,3469.9,0.000023005
3.4701,3470.1,20.00002884,3.4701,3470.1,0.000022928
3.4703,3470.3,20.00002821,3.4703,3470.3,0.000022984
3.4705,3470.5,20.00002881,3.4705,3470.5,0.0000229
3.4707,3470.7,20.00002819,3.4707,3470.7,0.000023001
3.4709,3470.9,20.00002883,3.4709,3470.9,0.000022914
3.4711,3471.1,20.0000282,3.4711,3471.1,0.000022972
3.4713,3471.3,20.00002883,3.4713,3471.3,0.000022904
3.4715,3471.5,20.00002819,3.4715,3471.5,0.000023008
3.4717,3471.7,20.00002881,3.4717,3471.7,0.000022918
3.4719,3471.9,20.0000282,3.4719,3471.9,0.000022981
3.4722,3472.2,20.00002883,3.4722,3472.2,0.000022918
3.4724,3472.4,20.0000282,3.4724,3472.4,0.000023013
3.4726,3472.6,20.00002884,3.4726,3472.6,0.000022902
3.4728,3472.8,20.00002821,3.4728,3472.8,0.000022985
3.473,3473,20.00002882,3.473,3473,0.000022906
3.4732,3473.2,20.00002818,3.4732,3473.2,0.000022995
3.4734,3473.4,20.00002881,3.4734,3473.4,0.000022911
3.4736,3473.6,20.00002818,3.4736,3473.6,0.00002299
3.4738,3473.8,20.00002881,3.4738,3473.8,0.000022895
3.474,3474,20.00002816,3.474,3474,0.000022968
3.4742,3474.2,20.00002879,3.4742,3474.2,0.000022906
3.4744,3474.4,20.00002818,3.4744,3474.4,0.000022985
3.4746,3474.6,20.00002881,3.4746,3474.6,0.000022908
3.4748,3474.8,20.00002818,3.4748,3474.8,0.000022993
3.475,3475,20.00002882,3.475,3475,0.000022907
3.4753,3475.3,20.00002817,3.4753,3475.3,0.000022984
3.4755,3475.5,20.00002881,3.4755,3475.5,0.000022896
3.4757,3475.7,20.00002818,3.4757,3475.7,0.000022969
3.4759,3475.9,20.00002881,3.4759,3475.9,0.000022896
3.4761,3476.1,20.00002817,3.4761,3476.1,0.000022982
3.4763,3476.3,20.00002879,3.4763,3476.3,0.000022904
3.4765,3476.5,20.00002817,3.4765,3476.5,0.000022961
3.4767,3476.7,20.00002878,3.4767,3476.7,0.000022875
3.4769,3476.9,20.00002816,3.4769,3476.9,0.000022966
3.4771,3477.1,20.00002877,3.4771,3477.1,0.000022895
3.4773,3477.3,20.00002815,3.4773,3477.3,0.00002298
3.4775,3477.5,20.00002877,3.4775,3477.5,0.000022901
3.4777,3477.7,20.00002815,3.4777,3477.7,0.000022963
3.4779,3477.9,20.00002879,3.4779,3477.9,0.000022885
3.4781,3478.1,20.00002818,3.4781,3478.1,0.000022968
3.4784,3478.4,20.00002878,3.4784,3478.4,0.000022862
3.4786,3478.6,20.00002817,3.4786,3478.6,0.000022979
3.4788,3478.8,20.00002876,3.4788,3478.8,0.000022889
3.479,3479,20.00002813,3.479,3479,0.000022976
3.4792,3479.2,20.00002878,3.4792,3479.2,0.000022892
3.4794,3479.4,20.00002813,3.4794,3479.4,0.000022968
3.4796,3479.6,20.00002876,3.4796,3479.6,0.000022884
3.4798,3479.8,20.00002815,3.4798,3479.8,0.000022987
3.48,3480,20.00002877,3.48,3480,0.000022864
3.4802,3480.2,20.00002815,3.4802,3480.2,0.000022966
3.4804,3480.4,20.00002878,3.4804,3480.4,0.000022867
3.4806,3480.6,20.00002813,3.4806,3480.6,0.000022946
3.4808,3480.8,20.00002877,3.4808,3480.8,0.000022858
3.481,3481,20.00002814,3.481,3481,0.000022936
3.4813,3481.3,20.00002877,3.4813,3481.3,0.000022872
3.4815,3481.5,20.00002814,3.4815,3481.5,0.000022954
3.4817,3481.7,20.00002878,3.4817,3481.7,0.000022877
3.4819,3481.9,20.00002813,3.4819,3481.9,0.000022957
3.4821,3482.1,20.00002879,3.4821,3482.1,0.000022873
3.4823,3482.3,20.00002813,3.4823,3482.3,0.000022942
3.4825,3482.5,20.00002875,3.4825,3482.5,0.000022855
3.4827,3482.7,20.00002814,3.4827,3482.7,0.000022943
3.4829,3482.9,20.00002876,3.4829,3482.9,0.000022867
3.4831,3483.1,20.00002812,3.4831,3483.1,0.000022933
3.4833,3483.3,20.00002877,3.4833,3483.3,0.000022862
3.4835,3483.5,20.00002815,3.4835,3483.5,0.000022928
3.4837,3483.7,20.00002875,3.4837,3483.7,0.00002284
3.4839,3483.9,20.00002813,3.4839,3483.9,0.000022927
3.4841,3484.1,20.00002875,3.4841,3484.1,0.000022859
3.4844,3484.4,20.0000281,3.4844,3484.4,0.000022939
3.4846,3484.6,20.00002875,3.4846,3484.6,0.000022868
3.4848,3484.8,20.00002813,3.4848,3484.8,0.000022947
3.485,3485,20.00002872,3.485,3485,0.000022852
3.4852,3485.2,20.00002812,3.4852,3485.2,0.000022918
3.4854,3485.4,20.00002874,3.4854,3485.4,0.000022864
3.4856,3485.6,20.00002809,3.4856,3485.6,0.000022916
3.4858,3485.8,20.00002875,3.4858,3485.8,0.000022858
3.486,3486,20.00002811,3.486,3486,0.000022928
3.4862,3486.2,20.00002873,3.4862,3486.2,0.00002287
3.4864,3486.4,20.00002812,3.4864,3486.4,0.000022933
3.4866,3486.6,20.00002873,3.4866,3486.6,0.000022837
3.4868,3486.8,20.00002813,3.4868,3486.8,0.000022902
3.487,3487,20.00002874,3.487,3487,0.000022868
3.4872,3487.2,20.00002811,3.4872,3487.2,0.000022919
3.4875,3487.5,20.00002872,3.4875,3487.5,0.000022843
3.4877,3487.7,20.00002811,3.4877,3487.7,0.000022915
3.4879,3487.9,20.00002871,3.4879,3487.9,0.000022832
3.4881,3488.1,20.00002811,3.4881,3488.1,0.000022926
3.4883,3488.3,20.00002874,3.4883,3488.3,0.000022845
3.4885,3488.5,20.00002809,3.4885,3488.5,0.000022915
3.4887,3488.7,20.00002872,3.4887,3488.7,0.000022832
3.4889,3488.9,20.00002808,3.4889,3488.9,0.000022898
3.4891,3489.1,20.00002872,3.4891,3489.1,0.000022849
3.4893,3489.3,20.00002808,3.4893,3489.3,0.000022908
3.4895,3489.5,20.00002873,3.4895,3489.5,0.000022844
3.4897,3489.7,20.0000281,3.4897,3489.7,0.000022911
3.4899,3489.9,20.00002872,3.4899,3489.9,0.000022831
3.4901,3490.1,20.00002809,3.4901,3490.1,0.000022916
3.4903,3490.3,20.00002869,3.4903,3490.3,0.000022828
3.4906,3490.6,20.00002811,3.4906,3490.6,0.000022902
3.4908,3490.8,20.00002871,3.4908,3490.8,0.000022807
3.491,3491,20.00002807,3.491,3491,0.0000229
3.4912,3491.2,20.0000287,3.4912,3491.2,0.000022806
3.4914,3491.4,20.00002809,3.4914,3491.4,0.000022901
3.4916,3491.6,20.00002874,3.4916,3491.6,0.000022834
3.4918,3491.8,20.00002809,3.4918,3491.8,0.00002291
3.492,3492,20.00002869,3.492,3492,0.00002283
3.4922,3492.2,20.00002806,3.4922,3492.2,0.000022915
3.4924,3492.4,20.00002869,3.4924,3492.4,0.000022818
3.4926,3492.6,20.00002809,3.4926,3492.6,0.000022904
3.4928,3492.8,20.00002872,3.4928,3492.8,0.000022821
3.493,3493,20.00002812,3.493,3493,0.000022899
3.4932,3493.2,20.00002868,3.4932,3493.2,0.000022823
3.4935,3493.5,20.00002809,3.4935,3493.5,0.000022894
3.4937,3493.7,20.00002867,3.4937,3493.7,0.000022818
3.4939,3493.9,20.00002808,3.4939,3493.9,0.000022894
3.4941,3494.1,20.00002869,3.4941,3494.1,0.000022791
3.4943,3494.3,20.00002809,3.4943,3494.3,0.000022884
3.4945,3494.5,20.00002868,3.4945,3494.5,0.000022808
3.4947,3494.7,20.00002809,3.4947,3494.7,0.000022875
3.4949,3494.9,20.0000287,3.4949,3494.9,0.000022806
3.4951,3495.1,20.00002808,3.4951,3495.1,0.000022893
3.4953,3495.3,20.00002871,3.4953,3495.3,0.000022799
3.4955,3495.5,20.00002806,3.4955,3495.5,0.000022877
3.4957,3495.7,20.00002868,3.4957,3495.7,0.000022808
3.4959,3495.9,20.00002808,3.4959,3495.9,0.000022893
3.4961,3496.1,20.00002867,3.4961,3496.1,0.000022808
3.4963,3496.3,20.00002805,3.4963,3496.3,0.00002288
3.4966,3496.6,20.00002867,3.4966,3496.6,0.000022806
3.4968,3496.8,20.00002807,3.4968,3496.8,0.000022896
3.497,3497,20.00002865,3.497,3497,0.000022808
3.4972,3497.2,20.00002804,3.4972,3497.2,0.000022882
3.4974,3497.4,20.00002864,3.4974,3497.4,0.0000228
3.4976,3497.6,20.00002806,3.4976,3497.6,0.000022879
3.4978,3497.8,20.00002865,3.4978,3497.8,0.000022804
3.498,3498,20.00002806,3.498,3498,0.000022879
3.4982,3498.2,20.00002867,3.4982,3498.2,0.000022796
3.4984,3498.4,20.00002804,3.4984,3498.4,0.00002288
3.4986,3498.6,20.00002867,3.4986,3498.6,0.000022807
3.4988,3498.8,20.00002805,3.4988,3498.8,0.00002287
3.499,3499,20.00002866,3.499,3499,0.00002279
3.4992,3499.2,20.00002806,3.4992,3499.2,0.000022873
3.4994,3499.4,20.00002866,3.4994,3499.4,0.000022797
3.4997,3499.7,20.00002804,3.4997,3499.7,0.000022883
3.4999,3499.9,20.00002864,3.4999,3499.9,0.000022792
3.5001,3500.1,20.00002804,3.5001,3500.1,0.000022862
3.5003,3500.3,20.00002867,3.5003,3500.3,0.00002278
3.5005,3500.5,20.00002806,3.5005,3500.5,0.000022857
3.5007,3500.7,20.00002862,3.5007,3500.7,0.000022776
3.5009,3500.9,20.00002804,3.5009,3500.9,0.000022878
3.5011,3501.1,20.00002863,3.5011,3501.1,0.000022776
3.5013,3501.3,20.00002805,3.5013,3501.3,0.000022851
3.5015,3501.5,20.00002864,3.5015,3501.5,0.000022778
3.5017,3501.7,20.00002806,3.5017,3501.7,0.000022867
3.5019,3501.9,20.00002864,3.5019,3501.9,0.000022787
3.5021,3502.1,20.00002804,3.5021,3502.1,0.000022847
3.5023,3502.3,20.00002863,3.5023,3502.3,0.000022779
3.5026,3502.6,20.00002804,3.5026,3502.6,0.000022857
3.5028,3502.8,20.00002864,3.5028,3502.8,0.000022745
3.503,3503,20.00002804,3.503,3503,0.000022863
3.5032,3503.2,20.00002864,3.5032,3503.2,0.000022796
3.5034,3503.4,20.00002801,3.5034,3503.4,0.000022852
3.5036,3503.6,20.00002862,3.5036,3503.6,0.000022792
3.5038,3503.8,20.00002803,3.5038,3503.8,0.000022843
3.504,3504,20.00002863,3.504,3504,0.000022787
3.5042,3504.2,20.00002805,3.5042,3504.2,0.000022853
3.5044,3504.4,20.00002863,3.5044,3504.4,0.000022783
3.5046,3504.6,20.00002801,3.5046,3504.6,0.000022844
3.5048,3504.8,20.00002863,3.5048,3504.8,0.000022769
3.505,3505,20.00002803,3.505,3505,0.000022821
3.5052,3505.2,20.00002863,3.5052,3505.2,0.00002277
3.5054,3505.4,20.00002802,3.5054,3505.4,0.000022847
3.5057,3505.7,20.00002861,3.5057,3505.7,0.000022762
3.5059,3505.9,20.00002803,3.5059,3505.9,0.000022841
3.5061,3506.1,20.00002861,3.5061,3506.1,0.000022761
3.5063,3506.3,20.00002802,3.5063,3506.3,0.000022824
3.5065,3506.5,20.00002861,3.5065,3506.5,0.000022753
3.5067,3506.7,20.00002803,3.5067,3506.7,0.000022827
3.5069,3506.9,20.00002863,3.5069,3506.9,0.00002276
3.5071,3507.1,20.00002801,3.5071,3507.1,0.000022842
3.5073,3507.3,20.00002861,3.5073,3507.3,0.000022767
3.5075,3507.5,20.00002803,3.5075,3507.5,0.000022843
3.5077,3507.7,20.00002859,3.5077,3507.7,0.000022739
3.5079,3507.9,20.00002799,3.5079,3507.9,0.000022815
3.5081,3508.1,20.00002861,3.5081,3508.1,0.000022758
3.5083,3508.3,20.000028,3.5083,3508.3,0.00002283
3.5085,3508.5,20.00002859,3.5085,3508.5,0.000022753
3.5088,3508.8,20.00002799,3.5088,3508.8,0.000022826
3.509,3509,20.0000286,3.509,3509,0.000022736
3.5092,3509.2,20.000028,3.5092,3509.2,0.00002282
3.5094,3509.4,20.00002861,3.5094,3509.4,0.000022742
3.5096,3509.6,20.00002799,3.5096,3509.6,0.00002283
3.5098,3509.8,20.0000286,3.5098,3509.8,0.000022746
3.51,3510,20.000028,3.51,3510,0.000022818
3.5102,3510.2,20.00002859,3.5102,3510.2,0.000022736
3.5104,3510.4,20.00002797,3.5104,3510.4,0.000022801
3.5106,3510.6,20.00002859,3.5106,3510.6,0.000022731
3.5108,3510.8,20.00002799,3.5108,3510.8,0.000022818
3.511,3511,20.00002858,3.511,3511,0.000022745
3.5112,3511.2,20.00002797,3.5112,3511.2,0.000022841
3.5114,3511.4,20.00002861,3.5114,3511.4,0.000022739
3.5117,3511.7,20.000028,3.5117,3511.7,0.000022843
3.5119,3511.9,20.00002857,3.5119,3511.9,0.00002274
3.5121,3512.1,20.00002798,3.5121,3512.1,0.000022812
3.5123,3512.3,20.00002859,3.5123,3512.3,0.000022754
3.5125,3512.5,20.00002798,3.5125,3512.5,0.000022817
3.5127,3512.7,20.00002859,3.5127,3512.7,0.000022748
3.5129,3512.9,20.00002799,3.5129,3512.9,0.000022803
3.5131,3513.1,20.00002857,3.5131,3513.1,0.000022729
3.5133,3513.3,20.00002798,3.5133,3513.3,0.000022818
3.5135,3513.5,20.00002856,3.5135,3513.5,0.000022741
3.5137,3513.7,20.00002798,3.5137,3513.7,0.00002281
3.5139,3513.9,20.00002856,3.5139,3513.9,0.000022753
3.5141,3514.1,20.00002797,3.5141,3514.1,0.000022808
3.5143,3514.3,20.00002858,3.5143,3514.3,0.000022735
3.5145,3514.5,20.00002798,3.5145,3514.5,0.000022807
3.5148,3514.8,20.00002857,3.5148,3514.8,0.000022707
3.515,3515,20.00002797,3.515,3515,0.000022798
3.5152,3515.2,20.00002856,3.5152,3515.2,0.000022729
3.5154,3515.4,20.00002796,3.5154,3515.4,0.000022797
3.5156,3515.6,20.00002854,3.5156,3515.6,0.000022743
3.5158,3515.8,20.00002797,3.5158,3515.8,0.000022802
3.516,3516,20.00002855,3.516,3516,0.000022717
3.5162,3516.2,20.00002797,3.5162,3516.2,0.00002281
3.5164,3516.4,20.00002854,3.5164,3516.4,0.000022725
3.5166,3516.6,20.00002797,3.5166,3516.6,0.000022808
3.5168,3516.8,20.00002855,3.5168,3516.8,0.000022722
3.517,3517,20.00002797,3.517,3517,0.000022781
3.5172,3517.2,20.00002854,3.5172,3517.2,0.000022706
