Frequency (eV),Frequency (meV),vDOS
3.683324365,3683.324365,0.000026249
3.683448349,3683.448349,0.000026782
3.683696318,3683.696318,0.000026253
3.683944286,3683.944286,0.00002677
3.684068271,3684.068271,0.000026251
3.684316239,3684.316239,0.000026777
3.684564208,3684.564208,0.000026253
3.684688192,3684.688192,0.000026779
3.684936161,3684.936161,0.000026251
3.685184129,3685.184129,0.000026786
3.685308113,3685.308113,0.000026247
3.685556082,3685.556082,0.000026784
3.68580405,3685.80405,0.000026238
3.685928035,3685.928035,0.000026769
3.686176003,3686.176003,0.000026242
3.686423972,3686.423972,0.000026773
3.686547956,3686.547956,0.000026247
3.686795924,3686.795924,0.000026769
3.687043893,3687.043893,0.000026235
3.687167877,3687.167877,0.000026765
3.687415846,3687.415846,0.00002624
3.687663814,3687.663814,0.000026772
3.687787798,3687.787798,0.000026228
3.688035767,3688.035767,0.00002675
3.688283735,3688.283735,0.00002624
3.68840772,3688.40772,0.000026754
3.688655688,3688.655688,0.000026236
3.688903657,3688.903657,0.000026756
3.689027641,3689.027641,0.00002624
3.68927561,3689.27561,0.000026759
3.689523578,3689.523578,0.000026239
3.689647562,3689.647562,0.000026755
3.689895531,3689.895531,0.000026227
3.690143499,3690.143499,0.000026755
3.690267484,3690.267484,0.000026234
3.690515452,3690.515452,0.000026758
3.690763421,3690.763421,0.000026223
3.690887405,3690.887405,0.000026747
3.691135373,3691.135373,0.000026223
3.691383342,3691.383342,0.000026746
3.691507326,3691.507326,0.000026226
3.691755295,3691.755295,0.000026739
3.692003263,3692.003263,0.000026233
3.692127248,3692.127248,0.000026738
3.692375216,3692.375216,0.00002622
3.692623185,3692.623185,0.000026755
3.692747169,3692.747169,0.00002622
3.692995137,3692.995137,0.00002674
3.693243106,3693.243106,0.000026222
3.69336709,3693.36709,0.000026742
3.693615059,3693.615059,0.000026228
3.693863027,3693.863027,0.000026745
3.693987011,3693.987011,0.000026221
3.69423498,3694.23498,0.000026748
3.694482948,3694.482948,0.000026217
3.694730917,3694.730917,0.000026737
3.694854901,3694.854901,0.000026214
3.69510287,3695.10287,0.000026732
3.695350838,3695.350838,0.000026206
3.695474823,3695.474823,0.000026724
3.695722791,3695.722791,0.000026211
3.69597076,3695.97076,0.000026726
3.696094744,3696.094744,0.000026212
3.696342712,3696.342712,0.000026727
3.696590681,3696.590681,0.000026214
3.696714665,3696.714665,0.000026715
3.696962634,3696.962634,0.00002621
3.697210602,3697.210602,0.000026738
3.697334586,3697.334586,0.000026218
3.697582555,3697.582555,0.000026725
3.697830523,3697.830523,0.000026209
3.697954508,3697.954508,0.000026719
3.698202476,3698.202476,0.00002621
3.698450445,3698.450445,0.000026718
3.698574429,3698.574429,0.000026214
3.698822398,3698.822398,0.00002671
3.699070366,3699.070366,0.000026198
3.69919435,3699.19435,0.000026715
3.699442319,3699.442319,0.000026213
3.699690287,3699.690287,0.00002671
3.699814272,3699.814272,0.000026198
3.70006224,3700.06224,0.00002671
3.700310209,3700.310209,0.000026205
3.700434193,3700.434193,0.000026713
3.700682161,3700.682161,0.000026197
3.70093013,3700.93013,0.00002671
3.701054114,3701.054114,0.000026198
3.701302083,3701.302083,0.000026709
3.701550051,3701.550051,0.000026189
3.701674035,3701.674035,0.000026703
3.701922004,3701.922004,0.000026209
3.702169973,3702.169973,0.000026699
3.702293957,3702.293957,0.00002619
3.702541925,3702.541925,0.000026695
3.702789894,3702.789894,0.000026192
3.702913878,3702.913878,0.000026692
3.703161847,3703.161847,0.000026189
3.703409815,3703.409815,0.000026703
3.703533799,3703.533799,0.000026193
3.703781768,3703.781768,0.000026691
3.704029736,3704.029736,0.000026191
3.704153721,3704.153721,0.000026704
3.704401689,3704.401689,0.000026186
3.704649658,3704.649658,0.0000267
3.704773642,3704.773642,0.000026184
3.70502161,3705.02161,0.00002668
3.705269579,3705.269579,0.000026192
3.705393563,3705.393563,0.000026688
3.705641532,3705.641532,0.000026186
3.7058895,3705.8895,0.00002669
3.706013485,3706.013485,0.000026187
3.706261453,3706.261453,0.00002669
3.706509422,3706.509422,0.000026185
3.706633406,3706.633406,0.000026689
3.706881374,3706.881374,0.000026189
3.707129343,3707.129343,0.000026681
3.707253327,3707.253327,0.000026178
3.707501296,3707.501296,0.000026689
3.707749264,3707.749264,0.000026174
3.707873248,3707.873248,0.000026683
3.708121217,3708.121217,0.000026173
3.708369185,3708.369185,0.000026669
3.70849317,3708.49317,0.000026179
3.708741138,3708.741138,0.000026682
3.708989107,3708.989107,0.000026179
3.709113091,3709.113091,0.000026672
3.70936106,3709.36106,0.000026169
3.709609028,3709.609028,0.000026673
3.709733012,3709.733012,0.000026177
3.709980981,3709.980981,0.000026674
3.710228949,3710.228949,0.000026165
3.710352934,3710.352934,0.000026665
3.710600902,3710.600902,0.000026173
3.710848871,3710.848871,0.000026666
3.710972855,3710.972855,0.000026169
3.711220823,3711.220823,0.000026658
3.711468792,3711.468792,0.000026177
3.711592776,3711.592776,0.000026667
3.711840745,3711.840745,0.000026164
3.712088713,3712.088713,0.000026663
3.712212697,3712.212697,0.000026167
3.712460666,3712.460666,0.000026666
3.712708635,3712.708635,0.000026164
3.712832619,3712.832619,0.00002666
3.713080587,3713.080587,0.000026158
3.713328556,3713.328556,0.000026654
3.71345254,3713.45254,0.000026168
3.713700509,3713.700509,0.000026656
3.713948477,3713.948477,0.000026159
3.714072461,3714.072461,0.000026654
3.71432043,3714.32043,0.000026162
3.714568398,3714.568398,0.000026649
3.714692383,3714.692383,0.000026162
3.714940351,3714.940351,0.000026655
3.71518832,3715.18832,0.000026163
3.715312304,3715.312304,0.000026648
3.715560272,3715.560272,0.000026155
3.715808241,3715.808241,0.000026643
3.715932225,3715.932225,0.000026162
3.716180194,3716.180194,0.00002665
3.716428162,3716.428162,0.000026157
3.716552147,3716.552147,0.00002665
3.716800115,3716.800115,0.000026159
3.717048084,3717.048084,0.000026648
3.717172068,3717.172068,0.000026144
3.717420036,3717.420036,0.000026635
3.717668005,3717.668005,0.000026158
3.717791989,3717.791989,0.000026632
3.718039958,3718.039958,0.000026151
3.718287926,3718.287926,0.000026641
3.71841191,3718.41191,0.000026157
3.718659879,3718.659879,0.000026639
3.718907847,3718.907847,0.000026138
3.719031832,3719.031832,0.000026634
3.7192798,3719.2798,0.000026144
3.719527769,3719.527769,0.000026644
3.719651753,3719.651753,0.000026145
3.719899722,3719.899722,0.000026637
3.72014769,3720.14769,0.000026141
3.720271674,3720.271674,0.000026633
3.720519643,3720.519643,0.000026141
3.720767611,3720.767611,0.000026628
3.720891596,3720.891596,0.000026145
3.721139564,3721.139564,0.000026631
3.721387533,3721.387533,0.000026144
3.721511517,3721.511517,0.000026624
3.721759485,3721.759485,0.000026154
3.722007454,3722.007454,0.000026623
3.722131438,3722.131438,0.000026142
3.722379407,3722.379407,0.000026624
3.722627375,3722.627375,0.00002614
3.722751359,3722.751359,0.000026614
3.722999328,3722.999328,0.000026138
3.723247297,3723.247297,0.000026616
3.723371281,3723.371281,0.000026145
3.723619249,3723.619249,0.000026616
3.723867218,3723.867218,0.000026143
3.723991202,3723.991202,0.000026613
3.724239171,3724.239171,0.000026135
3.724487139,3724.487139,0.000026624
3.724611123,3724.611123,0.000026134
3.724859092,3724.859092,0.000026615
3.72510706,3725.10706,0.000026133
3.725231045,3725.231045,0.000026617
3.725479013,3725.479013,0.00002613
3.725726982,3725.726982,0.000026611
3.725850966,3725.850966,0.000026133
3.726098934,3726.098934,0.000026605
3.726346903,3726.346903,0.000026128
3.726470887,3726.470887,0.000026604
3.726718856,3726.718856,0.000026121
3.726966824,3726.966824,0.0000266
3.727090809,3727.090809,0.000026123
3.727338777,3727.338777,0.000026603
3.727586746,3727.586746,0.000026135
3.72771073,3727.71073,0.00002659
3.727958698,3727.958698,0.000026124
3.728206667,3728.206667,0.000026599
3.728330651,3728.330651,0.00002612
3.72857862,3728.57862,0.000026591
3.728826588,3728.826588,0.000026111
3.728950572,3728.950572,0.000026597
3.729198541,3729.198541,0.000026121
3.729446509,3729.446509,0.000026603
3.729570494,3729.570494,0.000026121
3.729818462,3729.818462,0.000026593
3.730066431,3730.066431,0.000026126
3.730190415,3730.190415,0.000026596
3.730438384,3730.438384,0.000026115
3.730686352,3730.686352,0.000026601
3.730810336,3730.810336,0.000026118
3.731058305,3731.058305,0.000026585
3.731306273,3731.306273,0.000026121
3.731430258,3731.430258,0.000026591
3.731678226,3731.678226,0.000026116
3.731926195,3731.926195,0.000026581
3.732050179,3732.050179,0.000026106
3.732298147,3732.298147,0.000026582
3.732546116,3732.546116,0.000026112
3.7326701,3732.6701,0.000026593
3.732918069,3732.918069,0.000026109
3.733166037,3733.166037,0.000026584
3.733290021,3733.290021,0.000026115
3.73353799,3733.53799,0.000026578
3.733785959,3733.785959,0.000026104
3.733909943,3733.909943,0.000026586
3.734157911,3734.157911,0.000026106
3.73440588,3734.40588,0.000026579
3.734529864,3734.529864,0.0000261
3.734777833,3734.777833,0.000026579
3.735025801,3735.025801,0.00002611
3.735149785,3735.149785,0.000026577
3.735397754,3735.397754,0.0000261
3.735645722,3735.645722,0.000026584
3.735769707,3735.769707,0.000026102
3.736017675,3736.017675,0.000026563
3.736265644,3736.265644,0.000026106
3.736389628,3736.389628,0.000026556
3.736637596,3736.637596,0.000026109
3.736885565,3736.885565,0.000026575
3.737009549,3737.009549,0.000026098
3.737257518,3737.257518,0.000026567
3.737505486,3737.505486,0.000026098
3.737629471,3737.629471,0.000026567
3.737877439,3737.877439,0.000026109
3.738125408,3738.125408,0.000026569
3.738249392,3738.249392,0.000026093
3.73849736,3738.49736,0.000026551
3.738745329,3738.745329,0.000026094
3.738869313,3738.869313,0.000026568
3.739117282,3739.117282,0.000026096
3.73936525,3739.36525,0.00002656
3.739489234,3739.489234,0.000026099
3.739737203,3739.737203,0.000026556
3.739985171,3739.985171,0.000026093
3.740109156,3740.109156,0.000026552
3.740357124,3740.357124,0.000026092
3.740605093,3740.605093,0.000026552
3.740729077,3740.729077,0.000026091
3.740977046,3740.977046,0.000026552
3.741225014,3741.225014,0.000026095
3.741348998,3741.348998,0.000026555
3.741596967,3741.596967,0.00002609
3.741844935,3741.844935,0.000026553
3.74196892,3741.96892,0.000026082
3.742216888,3742.216888,0.000026552
3.742464857,3742.464857,0.000026085
3.742588841,3742.588841,0.000026547
3.742836809,3742.836809,0.000026097
3.743084778,3743.084778,0.000026543
3.743208762,3743.208762,0.000026088
3.743456731,3743.456731,0.000026541
3.743704699,3743.704699,0.000026078
3.743828684,3743.828684,0.000026538
3.744076652,3744.076652,0.000026084
3.744324621,3744.324621,0.000026534
3.744448605,3744.448605,0.000026086
3.744696573,3744.696573,0.000026539
3.744944542,3744.944542,0.000026083
3.745068526,3745.068526,0.000026535
3.745316495,3745.316495,0.000026083
3.745564463,3745.564463,0.000026545
3.745688447,3745.688447,0.000026082
3.745936416,3745.936416,0.000026534
3.746184384,3746.184384,0.000026075
3.746308369,3746.308369,0.00002653
3.746556337,3746.556337,0.000026072
3.746804306,3746.804306,0.000026545
3.74692829,3746.92829,0.000026083
3.747176259,3747.176259,0.000026527
3.747424227,3747.424227,0.000026082
3.747548211,3747.548211,0.000026534
3.74779618,3747.79618,0.000026074
3.748044148,3748.044148,0.000026518
3.748168133,3748.168133,0.000026071
3.748416101,3748.416101,0.000026527
3.74866407,3748.66407,0.00002607
3.748912038,3748.912038,0.000026523
3.749036022,3749.036022,0.000026065
3.749283991,3749.283991,0.000026522
3.749531959,3749.531959,0.000026077
3.749655944,3749.655944,0.00002652
3.749903912,3749.903912,0.000026066
3.750151881,3750.151881,0.000026523
3.750275865,3750.275865,0.00002607
3.750523833,3750.523833,0.000026526
3.750771802,3750.771802,0.000026066
3.750895786,3750.895786,0.000026522
3.751143755,3751.143755,0.000026073
3.751391723,3751.391723,0.00002651
3.751515708,3751.515708,0.000026064
3.751763676,3751.763676,0.000026515
3.752011645,3752.011645,0.000026072
3.752135629,3752.135629,0.000026501
3.752383597,3752.383597,0.000026063
3.752631566,3752.631566,0.000026516
3.75275555,3752.75555,0.00002606
3.753003519,3753.003519,0.000026511
3.753251487,3753.251487,0.000026055
3.753375471,3753.375471,0.000026506
3.75362344,3753.62344,0.00002607
3.753871408,3753.871408,0.000026502
3.753995393,3753.995393,0.000026059
3.754243361,3754.243361,0.000026505
3.75449133,3754.49133,0.000026063
3.754615314,3754.615314,0.0000265
3.754863283,3754.863283,0.000026057
3.755111251,3755.111251,0.000026498
3.755235235,3755.235235,0.000026047
3.755483204,3755.483204,0.000026505
3.755731172,3755.731172,0.000026053
3.755855157,3755.855157,0.000026499
3.756103125,3756.103125,0.000026056
3.756351094,3756.351094,0.000026493
3.756475078,3756.475078,0.000026055
3.756723046,3756.723046,0.000026489
3.756971015,3756.971015,0.000026052
3.757094999,3757.094999,0.000026496
3.757342968,3757.342968,0.000026052
3.757590936,3757.590936,0.000026491
3.757714921,3757.714921,0.000026046
3.757962889,3757.962889,0.000026486
3.758210858,3758.210858,0.000026051
3.758334842,3758.334842,0.000026496
3.75858281,3758.58281,0.00002604
3.758830779,3758.830779,0.000026489
3.758954763,3758.954763,0.000026053
3.759202732,3759.202732,0.000026491
3.7594507,3759.4507,0.000026048
3.759574684,3759.574684,0.000026483
3.759822653,3759.822653,0.000026046
3.760070621,3760.070621,0.000026486
3.760194606,3760.194606,0.000026049
3.760442574,3760.442574,0.000026494
3.760690543,3760.690543,0.000026044
3.760814527,3760.814527,0.000026486
3.761062496,3761.062496,0.000026041
3.761310464,3761.310464,0.000026483
3.761434448,3761.434448,0.000026041
3.761682417,3761.682417,0.000026469
3.761930385,3761.930385,0.00002604
3.76205437,3762.05437,0.000026479
3.762302338,3762.302338,0.000026032
3.762550307,3762.550307,0.000026476
3.762674291,3762.674291,0.000026037
3.762922259,3762.922259,0.000026479
3.763170228,3763.170228,0.00002604
3.763294212,3763.294212,0.000026471
3.763542181,3763.542181,0.000026034
3.763790149,3763.790149,0.00002647
3.763914133,3763.914133,0.000026038
3.764162102,3764.162102,0.000026467
3.76441007,3764.41007,0.000026026
3.764534055,3764.534055,0.000026468
3.764782023,3764.782023,0.000026021
3.765029992,3765.029992,0.000026463
3.765153976,3765.153976,0.000026034
3.765401945,3765.401945,0.000026464
3.765649913,3765.649913,0.00002603
3.765773897,3765.773897,0.000026461
3.766021866,3766.021866,0.00002603
3.766269834,3766.269834,0.000026467
3.766393819,3766.393819,0.000026029
3.766641787,3766.641787,0.000026461
3.766889756,3766.889756,0.00002603
3.76701374,3767.01374,0.000026466
3.767261708,3767.261708,0.000026024
3.767509677,3767.509677,0.000026454
3.767633661,3767.633661,0.000026028
3.76788163,3767.88163,0.000026453
3.768129598,3768.129598,0.000026026
3.768253583,3768.253583,0.000026452
3.768501551,3768.501551,0.000026026
3.76874952,3768.74952,0.000026456
3.768873504,3768.873504,0.000026029
3.769121472,3769.121472,0.000026453
3.769369441,3769.369441,0.000026022
3.769493425,3769.493425,0.000026452
3.769741394,3769.741394,0.000026024
3.769989362,3769.989362,0.000026451
3.770113346,3770.113346,0.00002602
3.770361315,3770.361315,0.000026446
3.770609283,3770.609283,0.00002601
3.770733268,3770.733268,0.000026442
3.770981236,3770.981236,0.000026023
3.771229205,3771.229205,0.000026439
3.771353189,3771.353189,0.000026014
3.771601158,3771.601158,0.000026446
3.771849126,3771.849126,0.000026018
3.77197311,3771.97311,0.000026439
3.772221079,3772.221079,0.000026025
3.772469047,3772.469047,0.00002644
3.772593032,3772.593032,0.000026026
3.772841,3772.841,0.00002644
3.773088969,3773.088969,0.000026013
3.773212953,3773.212953,0.000026446
3.773460921,3773.460921,0.000026019
3.77370889,3773.70889,0.00002644
3.773832874,3773.832874,0.000026022
3.774080843,3774.080843,0.000026427
3.774328811,3774.328811,0.000026005
3.774452795,3774.452795,0.000026425
3.774700764,3774.700764,0.000026014
3.774948733,3774.948733,0.000026438
3.775072717,3775.072717,0.000026004
3.775320685,3775.320685,0.000026431
3.775568654,3775.568654,0.000025998
3.775692638,3775.692638,0.000026431
3.775940607,3775.940607,0.000026011
3.776188575,3776.188575,0.000026428
3.776312559,3776.312559,0.000026006
3.776560528,3776.560528,0.000026425
3.776808496,3776.808496,0.000026007
3.776932481,3776.932481,0.000026429
3.777180449,3777.180449,0.000026008
3.777428418,3777.428418,0.000026418
3.777552402,3777.552402,0.000026014
3.77780037,3777.80037,0.000026425
3.778048339,3778.048339,0.000026001
3.778172323,3778.172323,0.000026422
3.778420292,3778.420292,0.000026011
3.77866826,3778.66826,0.000026416
3.778792245,3778.792245,0.000026
3.779040213,3779.040213,0.000026414
3.779288182,3779.288182,0.000025994
3.779412166,3779.412166,0.000026419
3.779660134,3779.660134,0.000026001
3.779908103,3779.908103,0.000026413
3.780032087,3780.032087,0.000026001
3.780280056,3780.280056,0.000026414
3.780528024,3780.528024,0.000025994
3.780652008,3780.652008,0.000026419
3.780899977,3780.899977,0.000025995
3.781147945,3781.147945,0.000026408
3.78127193,3781.27193,0.000026005
3.781519898,3781.519898,0.000026404
3.781767867,3781.767867,0.000026001
3.781891851,3781.891851,0.000026416
3.78213982,3782.13982,0.000025998
3.782387788,3782.387788,0.000026405
3.782511772,3782.511772,0.000026002
3.782759741,3782.759741,0.000026401
3.783007709,3783.007709,0.000025991
3.783131694,3783.131694,0.000026406
3.783379662,3783.379662,0.000025991
3.783627631,3783.627631,0.000026395
3.783751615,3783.751615,0.000025996
3.783999583,3783.999583,0.00002641
3.784247552,3784.247552,0.000025989
3.784371536,3784.371536,0.000026393
3.784619505,3784.619505,0.000025982
3.784867473,3784.867473,0.000026396
3.784991457,3784.991457,0.000025991
3.785239426,3785.239426,0.000026391
3.785487395,3785.487395,0.000025995
3.785611379,3785.611379,0.000026386
3.785859347,3785.859347,0.000025995
3.786107316,3786.107316,0.000026392
3.7862313,3786.2313,0.000025987
3.786479269,3786.479269,0.00002639
3.786727237,3786.727237,0.000025985
3.786851221,3786.851221,0.000026387
3.78709919,3787.09919,0.000025982
3.787347158,3787.347158,0.000026392
3.787471143,3787.471143,0.000025985
3.787719111,3787.719111,0.000026394
3.78796708,3787.96708,0.000025987
3.788091064,3788.091064,0.000026393
3.788339032,3788.339032,0.000025984
3.788587001,3788.587001,0.000026379
3.788710985,3788.710985,0.000025988
3.788958954,3788.958954,0.000026382
3.789206922,3789.206922,0.00002598
3.789330907,3789.330907,0.000026381
3.789578875,3789.578875,0.000025982
3.789826844,3789.826844,0.000026379
3.789950828,3789.950828,0.000025984
3.790198796,3790.198796,0.000026384
3.790446765,3790.446765,0.000025976
3.790570749,3790.570749,0.000026376
3.790818718,3790.818718,0.000025986
3.791066686,3791.066686,0.000026373
3.79119067,3791.19067,0.000025972
3.791438639,3791.438639,0.00002637
3.791686607,3791.686607,0.000025973
3.791810592,3791.810592,0.000026379
3.79205856,3792.05856,0.000025965
3.792306529,3792.306529,0.000026377
3.792430513,3792.430513,0.000025981
3.792678482,3792.678482,0.000026376
3.79292645,3792.92645,0.000025972
3.793050434,3793.050434,0.000026362
3.793298403,3793.298403,0.00002598
3.793546371,3793.546371,0.000026364
3.793670356,3793.670356,0.000025983
3.793918324,3793.918324,0.000026364
3.794166293,3794.166293,0.000025976
3.794290277,3794.290277,0.00002637
3.794538245,3794.538245,0.000025965
3.794786214,3794.786214,0.000026364
3.794910198,3794.910198,0.000025968
3.795158167,3795.158167,0.000026368
3.795406135,3795.406135,0.000025973
3.795530119,3795.530119,0.000026368
3.795778088,3795.778088,0.000025966
3.796026057,3796.026057,0.000026367
3.796150041,3796.150041,0.000025964
3.796398009,3796.398009,0.000026356
3.796645978,3796.645978,0.000025961
3.796769962,3796.769962,0.000026353
3.797017931,3797.017931,0.00002597
3.797265899,3797.265899,0.00002635
3.797389883,3797.389883,0.000025963
3.797637852,3797.637852,0.000026352
3.79788582,3797.88582,0.000025969
3.798009805,3798.009805,0.00002636
3.798257773,3798.257773,0.000025959
3.798505742,3798.505742,0.000026357
3.798629726,3798.629726,0.000025975
3.798877694,3798.877694,0.000026345
3.799125663,3799.125663,0.000025967
3.799249647,3799.249647,0.000026354
3.799497616,3799.497616,0.00002596
3.799745584,3799.745584,0.000026342
3.799869569,3799.869569,0.000025959
3.800117537,3800.117537,0.000026344
3.800365506,3800.365506,0.000025955
3.80048949,3800.48949,0.000026341
3.800737458,3800.737458,0.000025962
3.800985427,3800.985427,0.00002634
3.801109411,3801.109411,0.000025959
3.80135738,3801.35738,0.000026344
3.801605348,3801.605348,0.000025955
3.801729332,3801.729332,0.000026342
3.801977301,3801.977301,0.000025957
3.802225269,3802.225269,0.000026344
3.802473238,3802.473238,0.000025959
3.802597222,3802.597222,0.000026334
3.802845191,3802.845191,0.000025953
3.803093159,3803.093159,0.000026339
3.803217144,3803.217144,0.000025949
3.803465112,3803.465112,0.00002633
3.803713081,3803.713081,0.000025952
3.803837065,3803.837065,0.000026335
3.804085033,3804.085033,0.000025944
3.804333002,3804.333002,0.000026328
3.804456986,3804.456986,0.000025957
3.804704955,3804.704955,0.000026332
3.804952923,3804.952923,0.000025951
3.805076907,3805.076907,0.000026334
3.805324876,3805.324876,0.000025947
3.805572844,3805.572844,0.000026328
3.805696829,3805.696829,0.000025946
3.805944797,3805.944797,0.000026331
3.806192766,3806.192766,0.000025932
3.80631675,3806.31675,0.000026319
3.806564719,3806.564719,0.000025946
3.806812687,3806.812687,0.000026324
3.806936671,3806.936671,0.000025943
3.80718464,3807.18464,0.000026324
3.807432608,3807.432608,0.000025941
3.807556593,3807.556593,0.000026327
3.807804561,3807.804561,0.000025938
3.80805253,3808.05253,0.000026318
3.808176514,3808.176514,0.000025941
3.808424482,3808.424482,0.000026318
3.808672451,3808.672451,0.000025939
3.808796435,3808.796435,0.000026317
3.809044404,3809.044404,0.000025936
3.809292372,3809.292372,0.000026314
3.809416356,3809.416356,0.000025935
3.809664325,3809.664325,0.000026317
3.809912294,3809.912294,0.00002593
3.810036278,3810.036278,0.000026313
3.810284246,3810.284246,0.000025938
3.810532215,3810.532215,0.000026312
3.810656199,3810.656199,0.000025943
3.810904168,3810.904168,0.00002631
3.811152136,3811.152136,0.000025933
3.81127612,3811.27612,0.000026305
3.811524089,3811.524089,0.000025931
3.811772057,3811.772057,0.000026308
3.811896042,3811.896042,0.000025938
3.81214401,3812.14401,0.000026304
3.812391979,3812.391979,0.000025923
3.812515963,3812.515963,0.000026317
3.812763931,3812.763931,0.000025935
3.8130119,3813.0119,0.000026312
3.813135884,3813.135884,0.000025933
3.813383853,3813.383853,0.000026312
3.813631821,3813.631821,0.000025933
3.813755806,3813.755806,0.000026303
3.814003774,3814.003774,0.000025931
3.814251743,3814.251743,0.000026301
3.814375727,3814.375727,0.000025929
3.814623695,3814.623695,0.000026301
3.814871664,3814.871664,0.000025934
3.814995648,3814.995648,0.000026297
3.815243617,3815.243617,0.000025924
3.815491585,3815.491585,0.000026294
3.815615569,3815.615569,0.000025921
3.815863538,3815.863538,0.000026295
3.816111506,3816.111506,0.000025928
3.816235491,3816.235491,0.000026303
3.816483459,3816.483459,0.000025923
3.816731428,3816.731428,0.000026297
3.816855412,3816.855412,0.000025921
3.817103381,3817.103381,0.00002629
3.817351349,3817.351349,0.000025923
3.817475333,3817.475333,0.000026288
3.817723302,3817.723302,0.00002593
3.81797127,3817.97127,0.000026286
3.818095255,3818.095255,0.00002592
3.818343223,3818.343223,0.000026283
3.818591192,3818.591192,0.000025914
3.818715176,3818.715176,0.000026289
3.818963144,3818.963144,0.000025922
3.819211113,3819.211113,0.000026288
3.819335097,3819.335097,0.000025919
3.819583066,3819.583066,0.000026282
3.819831034,3819.831034,0.000025913
3.819955019,3819.955019,0.000026279
3.820202987,3820.202987,0.000025923
3.820450956,3820.450956,0.000026278
3.82057494,3820.57494,0.000025921
3.820822908,3820.822908,0.000026281
3.821070877,3821.070877,0.000025914
3.821194861,3821.194861,0.000026265
3.82144283,3821.44283,0.000025906
3.821690798,3821.690798,0.00002629
3.821814782,3821.814782,0.000025917
3.822062751,3822.062751,0.000026283
3.822310719,3822.310719,0.000025912
3.822434704,3822.434704,0.000026274
3.822682672,3822.682672,0.000025903
3.822930641,3822.930641,0.000026277
3.823054625,3823.054625,0.000025911
3.823302594,3823.302594,0.000026269
3.823550562,3823.550562,0.000025912
3.823674546,3823.674546,0.00002627
3.823922515,3823.922515,0.000025904
3.824170483,3824.170483,0.000026267
3.824294468,3824.294468,0.000025911
3.824542436,3824.542436,0.000026263
3.824790405,3824.790405,0.000025915
3.824914389,3824.914389,0.000026281
3.825162357,3825.162357,0.00002591
3.825410326,3825.410326,0.000026275
3.82553431,3825.53431,0.00002591
3.825782279,3825.782279,0.000026272
3.826030247,3826.030247,0.000025903
3.826154231,3826.154231,0.000026257
3.8264022,3826.4022,0.000025903
3.826650168,3826.650168,0.000026266
3.826774153,3826.774153,0.000025911
3.827022121,3827.022121,0.000026261
3.82727009,3827.27009,0.00002591
3.827394074,3827.394074,0.000026262
3.827642043,3827.642043,0.000025914
3.827890011,3827.890011,0.000026265
3.828013995,3828.013995,0.000025906
3.828261964,3828.261964,0.000026262
3.828509932,3828.509932,0.000025908
3.828633917,3828.633917,0.000026259
3.828881885,3828.881885,0.000025899
3.829129854,3829.129854,0.000026243
3.829253838,3829.253838,0.000025906
3.829501806,3829.501806,0.000026255
3.829749775,3829.749775,0.000025901
3.829873759,3829.873759,0.000026256
3.830121728,3830.121728,0.000025901
3.830369696,3830.369696,0.000026257
3.830493681,3830.493681,0.000025898
3.830741649,3830.741649,0.000026254
3.830989618,3830.989618,0.000025898
3.831113602,3831.113602,0.000026255
3.83136157,3831.36157,0.000025895
3.831609539,3831.609539,0.000026248
3.831733523,3831.733523,0.000025907
3.831981492,3831.981492,0.000026254
3.83222946,3832.22946,0.000025896
3.832353444,3832.353444,0.000026243
3.832601413,3832.601413,0.000025887
3.832849381,3832.849381,0.000026244
3.832973366,3832.973366,0.00002589
3.833221334,3833.221334,0.000026252
3.833469303,3833.469303,0.000025888
3.833593287,3833.593287,0.00002625
3.833841256,3833.841256,0.000025896
3.834089224,3834.089224,0.000026237
3.834213208,3834.213208,0.00002589
3.834461177,3834.461177,0.000026235
3.834709145,3834.709145,0.000025886
3.83483313,3834.83313,0.000026244
3.835081098,3835.081098,0.000025889
3.835329067,3835.329067,0.000026242
3.835453051,3835.453051,0.000025889
3.835701019,3835.701019,0.000026239
3.835948988,3835.948988,0.000025884
3.836072972,3836.072972,0.000026229
3.836320941,3836.320941,0.000025891
3.836568909,3836.568909,0.000026247
3.836692893,3836.692893,0.000025888
3.836940862,3836.940862,0.000026242
3.837188831,3837.188831,0.000025881
3.837312815,3837.312815,0.00002623
3.837560783,3837.560783,0.000025889
3.837808752,3837.808752,0.000026222
3.837932736,3837.932736,0.000025888
3.838180705,3838.180705,0.00002624
3.838428673,3838.428673,0.000025891
3.838552657,3838.552657,0.000026234
3.838800626,3838.800626,0.000025893
3.839048594,3839.048594,0.000026232
3.839172579,3839.172579,0.000025878
3.839420547,3839.420547,0.000026225
3.839668516,3839.668516,0.000025889
3.8397925,3839.7925,0.000026227
3.840040468,3840.040468,0.000025883
3.840288437,3840.288437,0.000026231
3.840412421,3840.412421,0.000025884
3.84066039,3840.66039,0.000026223
3.840908358,3840.908358,0.000025882
3.841032343,3841.032343,0.000026223
3.841280311,3841.280311,0.000025875
3.84152828,3841.52828,0.000026224
3.841652264,3841.652264,0.000025882
3.841900232,3841.900232,0.00002622
3.842148201,3842.148201,0.000025881
3.842272185,3842.272185,0.000026217
3.842520154,3842.520154,0.000025873
3.842768122,3842.768122,0.000026218
3.842892106,3842.892106,0.000025881
3.843140075,3843.140075,0.000026215
3.843388043,3843.388043,0.000025874
3.843512028,3843.512028,0.000026206
